C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_04_59_520.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_04_59_520.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_04_59_520.jpg,-0.25,1,0,15.43479
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_04_59_588.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_04_59_588.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_04_59_588.jpg,-0.45,1,0,16.20278
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_04_59_656.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_04_59_656.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_04_59_656.jpg,0,1,0,16.71453
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_04_59_733.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_04_59_733.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_04_59_733.jpg,0,1,0,17.55639
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_04_59_809.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_04_59_809.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_04_59_809.jpg,-0.1,1,0,18.38751
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_04_59_884.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_04_59_884.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_04_59_884.jpg,-0.25,1,0,18.99005
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_04_59_959.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_04_59_959.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_04_59_959.jpg,-0.45,1,0,19.73056
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_00_029.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_00_029.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_00_029.jpg,0,1,0,20.47773
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_00_108.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_00_108.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_00_108.jpg,0,1,0,21.26812
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_00_181.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_00_181.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_00_181.jpg,0,1,0,21.88866
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_00_252.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_00_252.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_00_252.jpg,-0.15,1,0,22.67078
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_00_318.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_00_318.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_00_318.jpg,-0.3,1,0,23.21621
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_00_386.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_00_386.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_00_386.jpg,-0.5000001,1,0,23.88853
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_00_455.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_00_455.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_00_455.jpg,0,1,0,24.37283
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_00_522.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_00_522.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_00_522.jpg,0,1,0,24.92054
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_00_591.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_00_591.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_00_591.jpg,0,1,0,25.67892
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_00_660.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_00_660.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_00_660.jpg,0,1,0,26.2493
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_00_727.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_00_727.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_00_727.jpg,-0.1,1,0,27.00365
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_00_803.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_00_803.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_00_803.jpg,-0.25,1,0,27.54229
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_00_870.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_00_870.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_00_870.jpg,-0.45,1,0,28.18523
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_00_937.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_00_937.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_00_937.jpg,-0.6000001,1,0,28.60446
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_01_005.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_01_005.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_01_005.jpg,0,1,0,29.01822
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_01_073.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_01_073.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_01_073.jpg,0,1,0,29.71088
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_01_142.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_01_142.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_01_142.jpg,0,1,0,30.18446
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_01_221.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_01_221.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_01_221.jpg,-0.2,1,0,30.18552
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_01_291.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_01_291.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_01_291.jpg,-0.4,1,0,30.16273
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_01_362.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_01_362.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_01_362.jpg,0,1,0,30.18619
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_01_435.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_01_435.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_01_435.jpg,0,1,0,30.18933
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_01_506.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_01_506.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_01_506.jpg,0,1,0,30.19016
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_01_577.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_01_577.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_01_577.jpg,-0.1,1,0,30.18903
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_01_654.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_01_654.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_01_654.jpg,0,1,0,30.18687
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_01_729.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_01_729.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_01_729.jpg,0,1,0,30.1901
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_01_805.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_01_805.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_01_805.jpg,0,1,0,30.19061
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_01_880.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_01_880.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_01_880.jpg,-0.2,1,0,30.1813
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_01_960.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_01_960.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_01_960.jpg,-0.4,1,0,30.15903
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_02_038.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_02_038.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_02_038.jpg,0,1,0,30.18906
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_02_113.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_02_113.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_02_113.jpg,-0.15,1,0,30.18779
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_02_191.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_02_191.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_02_191.jpg,-0.35,1,0,30.16764
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_02_268.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_02_268.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_02_268.jpg,0,1,0,30.18925
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_02_342.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_02_342.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_02_342.jpg,0,1,0,30.19001
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_02_412.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_02_412.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_02_412.jpg,0,1,0,30.19027
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_02_488.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_02_488.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_02_488.jpg,0,1,0,30.19029
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_02_561.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_02_561.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_02_561.jpg,0,1,0,30.19018
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_02_638.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_02_638.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_02_638.jpg,0,1,0,30.19031
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_02_710.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_02_710.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_02_710.jpg,0,1,0,30.19031
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_02_787.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_02_787.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_02_787.jpg,0,1,0,30.19036
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_02_862.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_02_862.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_02_862.jpg,0,1,0,30.19034
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_02_936.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_02_936.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_02_936.jpg,0,1,0,30.19033
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_03_012.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_03_012.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_03_012.jpg,0,1,0,30.1903
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_03_084.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_03_084.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_03_084.jpg,-0.15,1,0,30.18422
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_03_152.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_03_152.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_03_152.jpg,-0.35,1,0,30.16344
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_03_225.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_03_225.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_03_225.jpg,0,1,0,30.18822
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_03_301.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_03_301.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_03_301.jpg,0,1,0,30.18999
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_03_374.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_03_374.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_03_374.jpg,0,1,0,30.19044
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_03_446.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_03_446.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_03_446.jpg,-0.2,1,0,30.18127
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_03_519.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_03_519.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_03_519.jpg,0,1,0,30.18505
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_03_592.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_03_592.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_03_592.jpg,0,1,0,30.18984
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_03_666.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_03_666.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_03_666.jpg,-0.05,1,0,30.19007
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_03_745.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_03_745.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_03_745.jpg,-0.2,1,0,30.18169
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_03_822.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_03_822.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_03_822.jpg,0,1,0,30.19023
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_03_897.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_03_897.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_03_897.jpg,0,1,0,30.19003
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_03_976.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_03_976.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_03_976.jpg,-0.05,1,0,30.19002
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_04_054.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_04_054.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_04_054.jpg,-0.25,1,0,30.17638
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_04_121.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_04_121.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_04_121.jpg,0,1,0,30.19032
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_04_191.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_04_191.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_04_191.jpg,0,1,0,30.19006
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_04_259.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_04_259.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_04_259.jpg,0,1,0,30.1903
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_04_328.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_04_328.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_04_328.jpg,0,1,0,30.19031
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_04_400.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_04_400.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_04_400.jpg,-0.15,1,0,30.18494
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_04_473.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_04_473.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_04_473.jpg,-0.35,1,0,30.16425
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_04_548.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_04_548.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_04_548.jpg,0,1,0,30.18955
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_04_627.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_04_627.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_04_627.jpg,-0.1,1,0,30.18959
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_04_706.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_04_706.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_04_706.jpg,-0.3,1,0,30.17238
C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\center_2023_06_19_22_05_04_776.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\left_2023_06_19_22_05_04_776.jpg,C:\Users\rzuniga\Documents\udacity_data\track_1\IMG\right_2023_06_19_22_05_04_776.jpg,0,1,0,30.1889
